id	lang_region	question_en	answer_en
en-BG_028	en-BG	How do people usually get from the airport to the city center in Bulgaria?	bus
en-BG_029	en-BG	What is the main type of public transit in big cities in Bulgaria?	bus
en-BG_030	en-BG	At what age do children in Bulgaria start primary school?	6
en-BG_031	en-BG	What is the typical retirement age in Bulgaria?	65
en-BG_032	en-BG	What do students in public schools in Bulgaria wear as uniforms?	shoes
en-BG_033	en-BG	What is the typical summer weather like in Bulgaria?	warm
en-BG_034	en-BG	When is the rainy season in Bulgaria?	here
en-BG_035	en-BG	What is the climate in Bulgaria generally like?	mild
en-BG_036	en-BG	What is the best time of year to visit Bulgaria?	summer
en-BG_037	en-BG	Where are most cities in Bulgaria located?	in
en-BG_038	en-BG	Where do people in Bulgaria usually buy groceries?	home
en-BG_039	en-BG	What is the standard voltage for electrical outlets in Bulgaria?	220
en-BG_040	en-BG	What are public restrooms in Bulgaria usually like?	free
en-BG_041	en-BG	What do people in Bulgaria commonly pay with?	cash
en-BG_042	en-BG	What is the legal drinking age in Bulgaria?	18
en-BG_043	en-BG	How do people in Bulgaria usually greet each other?	name
en-BG_044	en-BG	What is it polite to do before entering a home in Bulgaria?	ask
en-BG_045	en-BG	What is the most popular mobile phone brand in Bulgaria?	Samsung
en-BG_046	en-BG	What is the most commonly used messaging app in Bulgaria?	WhatsApp
en-BG_047	en-BG	What is the most popular search engine in Bulgaria?	Google
en-FR_001	en-FR	What is the emergency telephone number for police in France?	112
en-FR_002	en-FR	What number should I call for an ambulance in France?	112
en-FR_003	en-FR	What is the general emergency number in France?	112
en-FR_004	en-FR	What is the fire department emergency number in France?	112
en-FR_006	en-FR	What is the official currency used in France?	franc
en-FR_007	en-FR	What do people in France mostly use for payments?	cash
en-FR_008	en-FR	What is the typical tipping percentage in restaurants in France?	20%
en-FR_009	en-FR	Are prices in France usually displayed including or excluding tax?	before
en-FR_011	en-FR	What is a common breakfast dish in France?	coffee
en-FR_012	en-FR	What do people in France usually eat for lunch?	out
en-FR_013	en-FR	What time do people in France generally have dinner?	home
en-FR_015	en-FR	What is the most popular non-alcoholic drink in France?	Champagne
en-FR_017	en-FR	What are meals in France typically served with?	wine
en-FR_019	en-FR	What do people in France eat with?	love
en-FR_020	en-FR	What is the main national holiday in France?	Sunday
en-FR_021	en-FR	When is New Year's Day celebrated in France?	Monday
en-FR_022	en-FR	What time do shops in France usually open in the morning?	6
en-FR_023	en-FR	How many hours long is a typical workday in France?	8
en-FR_024	en-FR	When is summer vacation for schools in France?	session
en-FR_025	en-FR	What is a major cultural festival in France?	here
en-FR_026	en-FR	What do people in cities in France most commonly commute to work by?	car
en-FR_027	en-FR	Which side of the road do people drive on in France?	same
en-FR_028	en-FR	How do people usually get from the airport to the city center in France?	train
en-FR_029	en-FR	What is the main type of public transit in big cities in France?	bus
en-FR_030	en-FR	At what age do children in France start primary school?	6
en-FR_031	en-FR	What is the typical retirement age in France?	65
en-FR_032	en-FR	What do students in public schools in France wear as uniforms?	shoes
en-FR_033	en-FR	What is the typical summer weather like in France?	warm
en-FR_034	en-FR	When is the rainy season in France?	here
en-FR_035	en-FR	What is the climate in France generally like?	mild
en-FR_036	en-FR	What is the best time of year to visit France?	summer
en-FR_037	en-FR	Where are most cities in France located?	in
en-FR_038	en-FR	Where do people in France usually buy groceries?	home
en-FR_039	en-FR	What is the standard voltage for electrical outlets in France?	220
en-FR_040	en-FR	What are public restrooms in France usually like?	free
en-FR_041	en-FR	What do people in France commonly pay with?	cash
en-FR_042	en-FR	What is the legal drinking age in France?	18
en-FR_043	en-FR	How do people in France usually greet each other?	name
en-FR_044	en-FR	What is it polite to do before entering a home in France?	ask
en-FR_045	en-FR	What is the most popular mobile phone brand in France?	Samsung
en-FR_046	en-FR	What is the most commonly used messaging app in France?	WhatsApp
en-FR_047	en-FR	What is the most popular search engine in France?	Google
en-IE_001	en-IE	What is the emergency telephone number for police in Ireland?	112
en-IE_002	en-IE	What number should I call for an ambulance in Ireland?	999
en-IE_003	en-IE	What is the general emergency number in Ireland?	112
en-IE_004	en-IE	What is the fire department emergency number in Ireland?	112
en-IE_006	en-IE	What is the official currency used in Ireland?	Euro
en-IE_007	en-IE	What do people in Ireland mostly use for payments?	cash
en-IE_008	en-IE	What is the typical tipping percentage in restaurants in Ireland?	10%
en-IE_009	en-IE	Are prices in Ireland usually displayed including or excluding tax?	before
en-IE_012	en-IE	What do people in Ireland usually eat for lunch?	out
en-IE_013	en-IE	What time do people in Ireland generally have dinner?	home
en-IE_015	en-IE	What is the most popular non-alcoholic drink in Ireland?	beer
en-IE_017	en-IE	What are meals in Ireland typically served with?	water
en-IE_019	en-IE	What do people in Ireland eat with?	love
en-IE_020	en-IE	What is the main national holiday in Ireland?	Sunday
en-IE_021	en-IE	When is New Year's Day celebrated in Ireland?	Monday
en-IE_022	en-IE	What time do shops in Ireland usually open in the morning?	6
en-IE_023	en-IE	How many hours long is a typical workday in Ireland?	eight
en-IE_024	en-IE	When is summer vacation for schools in Ireland?	session
en-IE_025	en-IE	What is a major cultural festival in Ireland?	here
en-IE_026	en-IE	What do people in cities in Ireland most commonly commute to work by?	car
en-IE_027	en-IE	Which side of the road do people drive on in Ireland?	same
en-IE_028	en-IE	How do people usually get from the airport to the city center in Ireland?	bus
en-IE_029	en-IE	What is the main type of public transit in big cities in Ireland?	bus
en-IE_030	en-IE	At what age do children in Ireland start primary school?	6
en-IE_031	en-IE	What is the typical retirement age in Ireland?	65
en-IE_033	en-IE	What is the typical summer weather like in Ireland?	warm
en-IE_034	en-IE	When is the rainy season in Ireland?	here
en-IE_035	en-IE	What is the climate in Ireland generally like?	mild
en-IE_036	en-IE	What is the best time of year to visit Ireland?	summer
en-IE_037	en-IE	Where are most cities in Ireland located?	in
en-IE_038	en-IE	Where do people in Ireland usually buy groceries?	home
en-IE_039	en-IE	What is the standard voltage for electrical outlets in Ireland?	220
en-IE_040	en-IE	What are public restrooms in Ireland usually like?	free
en-IE_041	en-IE	What do people in Ireland commonly pay with?	cash
en-IE_042	en-IE	What is the legal drinking age in Ireland?	18
en-IE_043	en-IE	How do people in Ireland usually greet each other?	name
en-IE_044	en-IE	What is it polite to do before entering a home in Ireland?	ask
en-IE_045	en-IE	What is the most popular mobile phone brand in Ireland?	Vodafone
en-IE_046	en-IE	What is the most commonly used messaging app in Ireland?	WhatsApp
en-IE_047	en-IE	What is the most popular search engine in Ireland?	Google
en-SE_001	en-SE	What is the emergency telephone number for police in Sweden?	112
en-SE_002	en-SE	What number should I call for an ambulance in Sweden?	112
en-SE_003	en-SE	What is the general emergency number in Sweden?	112
en-SE_004	en-SE	What is the fire department emergency number in Sweden?	112
en-SE_006	en-SE	What is the official currency used in Sweden?	SEK
en-SE_007	en-SE	What do people in Sweden mostly use for payments?	cash
en-SE_008	en-SE	What is the typical tipping percentage in restaurants in Sweden?	50%
en-SE_009	en-SE	Are prices in Sweden usually displayed including or excluding tax?	before
en-SE_010	en-SE	What is the name of the central bank in Sweden?	Nordea
en-SE_011	en-SE	What is a common breakfast dish in Sweden?	bread
en-SE_012	en-SE	What do people in Sweden usually eat for lunch?	out
en-SE_013	en-SE	What time do people in Sweden generally have dinner?	home
en-SE_015	en-SE	What is the most popular non-alcoholic drink in Sweden?	beer
en-SE_017	en-SE	What are meals in Sweden typically served with?	coffee
en-SE_019	en-SE	What do people in Sweden eat with?	love
en-SE_020	en-SE	What is the main national holiday in Sweden?	Sunday
en-SE_021	en-SE	When is New Year's Day celebrated in Sweden?	Monday
en-SE_022	en-SE	What time do shops in Sweden usually open in the morning?	7
en-SE_023	en-SE	How many hours long is a typical workday in Sweden?	8
en-SE_024	en-SE	When is summer vacation for schools in Sweden?	session
en-SE_025	en-SE	What is a major cultural festival in Sweden?	here
en-SE_026	en-SE	What do people in cities in Sweden most commonly commute to work by?	car
en-SE_027	en-SE	Which side of the road do people drive on in Sweden?	same
en-SE_028	en-SE	How do people usually get from the airport to the city center in Sweden?	bus
en-SE_029	en-SE	What is the main type of public transit in big cities in Sweden?	bus
en-SE_030	en-SE	At what age do children in Sweden start primary school?	6
en-SE_031	en-SE	What is the typical retirement age in Sweden?	65
en-SE_032	en-SE	What do students in public schools in Sweden wear as uniforms?	shoes
en-SE_033	en-SE	What is the typical summer weather like in Sweden?	warm
en-SE_034	en-SE	When is the rainy season in Sweden?	here
en-SE_035	en-SE	What is the climate in Sweden generally like?	mild
en-SE_036	en-SE	What is the best time of year to visit Sweden?	August
en-SE_037	en-SE	Where are most cities in Sweden located?	in
en-SE_038	en-SE	Where do people in Sweden usually buy groceries?	home
en-SE_039	en-SE	What is the standard voltage for electrical outlets in Sweden?	220
en-SE_040	en-SE	What are public restrooms in Sweden usually like?	free
en-SE_041	en-SE	What do people in Sweden commonly pay with?	cash
en-SE_042	en-SE	What is the legal drinking age in Sweden?	18
en-SE_043	en-SE	How do people in Sweden usually greet each other?	name
en-SE_044	en-SE	What is it polite to do before entering a home in Sweden?	ask
en-SE_045	en-SE	What is the most popular mobile phone brand in Sweden?	Nokia
en-SE_046	en-SE	What is the most commonly used messaging app in Sweden?	WhatsApp
en-SE_047	en-SE	What is the most popular search engine in Sweden?	Google
en-WL_003	en-WL	What is the general emergency number in Wales, UK?	112
en-WL_004	en-WL	What is the fire department emergency number in Wales, UK?	112
en-WL_006	en-WL	What is the official currency used in Wales, UK?	£
en-WL_007	en-WL	What do people in Wales, UK mostly use for payments?	cash
en-WL_008	en-WL	What is the typical tipping percentage in restaurants in Wales, UK?	50%
en-WL_009	en-WL	Are prices in Wales, UK usually displayed including or excluding tax?	before
en-WL_010	en-WL	What is the name of the central bank in Wales, UK?	Wales
en-WL_012	en-WL	What do people in Wales, UK usually eat for lunch?	out
en-WL_013	en-WL	What time do people in Wales, UK generally have dinner?	home
en-WL_015	en-WL	What is the most popular non-alcoholic drink in Wales, UK?	beer
en-WL_017	en-WL	What are meals in Wales, UK typically served with?	wine
en-WL_019	en-WL	What do people in Wales, UK eat with?	love
en-WL_020	en-WL	What is the main national holiday in Wales, UK?	Sunday
en-WL_021	en-WL	When is New Year's Day celebrated in Wales, UK?	Monday
en-WL_022	en-WL	What time do shops in Wales, UK usually open in the morning?	6
en-WL_023	en-WL	How many hours long is a typical workday in Wales, UK?	8
en-WL_024	en-WL	When is summer vacation for schools in Wales, UK?	session
en-WL_025	en-WL	What is a major cultural festival in Wales, UK?	on
en-WL_026	en-WL	What do people in cities in Wales, UK most commonly commute to work by?	car
en-WL_027	en-WL	Which side of the road do people drive on in Wales, UK?	opposite
en-WL_028	en-WL	How do people usually get from the airport to the city center in Wales, UK?	car
en-WL_029	en-WL	What is the main type of public transit in big cities in Wales, UK?	bus
en-WL_030	en-WL	At what age do children in Wales, UK start primary school?	6
en-WL_031	en-WL	What is the typical retirement age in Wales, UK?	65
en-WL_032	en-WL	What do students in public schools in Wales, UK wear as uniforms?	jeans
en-WL_034	en-WL	When is the rainy season in Wales, UK?	here
en-WL_035	en-WL	What is the climate in Wales, UK generally like?	warm
en-WL_036	en-WL	What is the best time of year to visit Wales, UK?	August
en-WL_037	en-WL	Where are most cities in Wales, UK located?	in
en-WL_038	en-WL	Where do people in Wales, UK usually buy groceries?	home
